"Date","Price","Open","High","Low","Change %"
"09/20/2009","9.828","9.828","9.828","9.828","-3.41%"
"09/13/2009","10.175","10.175","10.175","10.175","-3.45%"
"09/06/2009","10.539","10.539","10.539","10.539","-0.16%"
"08/30/2009","10.556","10.556","10.556","10.556","-0.30%"
"08/23/2009","10.588","10.588","10.588","10.588","-0.42%"
"08/16/2009","10.633","10.633","10.633","10.633","0.42%"
"08/09/2009","10.589","10.589","10.589","10.589","-0.10%"
"08/02/2009","10.600","10.600","10.600","10.600","-1.50%"
"07/26/2009","10.761","10.761","10.761","10.761","-1.57%"
"07/19/2009","10.933","10.933","10.933","10.933","-1.31%"
"07/12/2009","11.078","11.078","11.078","11.078","-2.21%"
"07/05/2009","11.328","11.328","11.328","11.328","-0.41%"
"06/28/2009","11.375","11.375","11.375","11.375","-1.75%"
"06/21/2009","11.578","11.578","11.578","11.578","-2.42%"
"06/14/2009","11.865","11.865","11.865","11.865","-2.49%"
"06/07/2009","12.168","12.168","12.168","12.168","-0.21%"
"05/31/2009","12.194","12.194","12.194","12.194","0.54%"
"05/24/2009","12.128","12.128","12.128","12.128","-0.18%"
"05/17/2009","12.150","12.150","12.150","12.150","-2.51%"
"05/10/2009","12.463","12.463","12.463","12.463","-0.75%"
"05/03/2009","12.557","12.557","12.557","12.557","-2.97%"
"04/26/2009","12.942","12.942","12.942","12.942","-4.35%"
"04/19/2009","13.530","13.530","13.530","13.530","-5.71%"
"04/12/2009","14.350","14.350","14.350","14.350","-0.54%"
"04/05/2009","14.428","14.428","14.428","14.428","-0.37%"
"03/29/2009","14.481","14.481","14.481","14.481","19.43%"
