"Date","Price","Open","High","Low","Change %"
"03/23/2016","11.438","11.438","11.438","11.438","3.39%"
"03/22/2016","11.063","11.063","11.063","11.063","0.00%"
"03/21/2016","11.063","11.063","11.063","11.063","-0.04%"
"03/18/2016","11.067","11.067","11.067","11.067","0.34%"
"03/17/2016","11.030","11.030","11.030","11.030","0.96%"
"03/16/2016","10.925","10.925","10.925","10.925","-1.20%"
"03/15/2016","11.058","11.058","11.058","11.058","0.24%"
"03/14/2016","11.031","11.031","11.031","11.031","1.28%"
"03/11/2016","10.892","10.892","10.892","10.892","1.60%"
"03/10/2016","10.721","10.721","10.721","10.721","0.86%"
"03/09/2016","10.630","10.630","10.630","10.630","0.05%"
"03/08/2016","10.625","10.625","10.625","10.625","1.43%"
"03/07/2016","10.475","10.475","10.475","10.475","0.00%"
"03/04/2016","10.475","10.475","10.475","10.475","0.53%"
"03/03/2016","10.420","10.420","10.420","10.420","1.36%"
"03/02/2016","10.280","10.280","10.280","10.280","0.85%"
"03/01/2016","10.193","10.193","10.193","10.193","1.73%"
"02/29/2016","10.020","10.020","10.020","10.020","-0.79%"
"02/26/2016","10.100","10.100","10.100","10.100","1.25%"
"02/25/2016","9.975","9.975","9.975","9.975","1.14%"
"02/24/2016","9.863","9.863","9.863","9.863","-1.47%"
"02/23/2016","10.010","10.010","10.010","10.010","5.70%"
"02/22/2016","9.470","9.470","9.470","9.470","0.00%"
"02/19/2016","9.470","9.470","9.470","9.470","-0.32%"
"02/18/2016","9.500","9.500","9.500","9.500","1.17%"
"02/17/2016","9.390","9.390","9.390","9.390","0.16%"
"02/16/2016","9.375","9.375","9.375","9.375","0.59%"
"02/15/2016","9.320","9.320","9.320","9.320","-0.17%"
"02/14/2016","9.336","9.336","9.336","9.336","0.00%"
"02/12/2016","9.336","9.336","9.336","9.336","0.08%"
"02/11/2016","9.329","9.329","9.329","9.329","-0.07%"
"02/10/2016","9.336","9.336","9.336","9.336","0.16%"
"02/09/2016","9.321","9.321","9.321","9.321","-0.22%"
"02/08/2016","9.342","9.342","9.342","9.342","0.45%"
"02/05/2016","9.300","9.300","9.300","9.300","0.00%"
"02/03/2016","9.300","9.300","9.300","9.300","0.00%"
"02/02/2016","9.300","9.300","9.300","9.300","0.00%"
"02/01/2016","9.300","9.300","9.300","9.300","0.13%"
"01/29/2016","9.288","9.288","9.288","9.288","0.14%"
"01/28/2016","9.275","9.275","9.275","9.275","0.54%"
"01/27/2016","9.225","9.225","9.225","9.225","-1.60%"
"01/26/2016","9.375","9.375","9.375","9.375","0.45%"
"01/25/2016","9.333","9.333","9.333","9.333","1.17%"
"01/22/2016","9.225","9.225","9.225","9.225","-0.68%"
"01/21/2016","9.288","9.288","9.288","9.288","4.21%"
"01/20/2016","8.913","8.913","8.913","8.913","0.15%"
"01/19/2016","8.900","8.900","8.900","8.900","-0.43%"
"01/18/2016","8.938","8.938","8.938","8.938","-0.04%"
"01/15/2016","8.942","8.942","8.942","8.942","0.00%"
"01/14/2016","8.942","8.942","8.942","8.942","12.24%"
"01/13/2016","7.967","7.967","7.967","7.967","-0.16%"
"01/12/2016","7.980","7.980","7.980","7.980","-0.72%"
"01/11/2016","8.038","8.038","8.038","8.038","0.98%"
"01/10/2016","7.960","7.960","7.960","7.960","0.00%"
"01/08/2016","7.960","7.960","7.960","7.960","-1.07%"
"01/07/2016","8.046","8.046","8.046","8.046","-1.40%"
"01/06/2016","8.160","8.160","8.160","8.160","-1.39%"
"01/05/2016","8.275","8.275","8.275","8.275","0.61%"
"01/04/2016","8.225","8.225","8.225","8.225","-1.70%"
"01/01/2016","8.367","8.367","8.367","8.367","1.32%"
"12/31/2015","8.258","8.258","8.258","8.258","-0.51%"
"12/30/2015","8.300","8.300","8.300","8.300","5.73%"
"12/29/2015","7.850","7.850","7.850","7.850","-0.53%"
"12/28/2015","7.892","7.892","7.892","7.892","-0.73%"
"12/23/2015","7.950","7.950","7.950","7.950","3.48%"
"12/22/2015","7.683","7.683","7.683","7.683","-0.71%"
"12/21/2015","7.738","7.738","7.738","7.738","0.10%"
"12/18/2015","7.730","7.730","7.730","7.730","0.48%"
"12/17/2015","7.693","7.693","7.693","7.693","1.89%"
"12/16/2015","7.550","7.550","7.550","7.550","0.39%"
"12/15/2015","7.521","7.521","7.521","7.521","-0.20%"
"12/14/2015","7.536","7.536","7.536","7.536","0.56%"
"12/11/2015","7.494","7.494","7.494","7.494","0.03%"
"12/10/2015","7.492","7.492","7.492","7.492","1.15%"
"12/09/2015","7.407","7.407","7.407","7.407","-0.24%"
"12/08/2015","7.425","7.425","7.425","7.425","0.05%"
"12/07/2015","7.421","7.421","7.421","7.421","-0.48%"
"12/04/2015","7.457","7.457","7.457","7.457","0.49%"
"12/03/2015","7.421","7.421","7.421","7.421","0.19%"
"12/02/2015","7.407","7.407","7.407","7.407","0.37%"
"12/01/2015","7.380","7.380","7.380","7.380","-1.60%"
"11/30/2015","7.500","7.500","7.500","7.500","0.19%"
"11/27/2015","7.486","7.486","7.486","7.486","0.67%"
"11/26/2015","7.436","7.436","7.436","7.436","0.49%"
"11/24/2015","7.400","7.400","7.400","7.400","-0.19%"
"11/23/2015","7.414","7.414","7.414","7.414","-0.67%"
"11/22/2015","7.464","7.464","7.464","7.464","0.00%"
"11/20/2015","7.464","7.464","7.464","7.464","-0.67%"
"11/19/2015","7.514","7.514","7.514","7.514","0.75%"
"11/18/2015","7.458","7.458","7.458","7.458","0.34%"
"11/17/2015","7.433","7.433","7.433","7.433","-0.23%"
"11/16/2015","7.450","7.450","7.450","7.450","1.06%"
"11/13/2015","7.372","7.372","7.372","7.372","-0.82%"
"11/12/2015","7.433","7.433","7.433","7.433","-0.31%"
"11/11/2015","7.456","7.456","7.456","7.456","-0.32%"
"11/09/2015","7.480","7.480","7.480","7.480","0.99%"
"11/06/2015","7.407","7.407","7.407","7.407","0.33%"
"11/05/2015","7.383","7.383","7.383","7.383","-0.90%"
"11/04/2015","7.450","7.450","7.450","7.450","-0.09%"
"11/03/2015","7.457","7.457","7.457","7.457","0.43%"
"11/02/2015","7.425","7.425","7.425","7.425","-0.15%"
"10/30/2015","7.436","7.436","7.436","7.436","-2.48%"
"10/29/2015","7.625","7.625","7.625","7.625","0.14%"
"10/28/2015","7.614","7.614","7.614","7.614","-1.44%"
"10/26/2015","7.725","7.725","7.725","7.725","-0.64%"
"10/23/2015","7.775","7.775","7.775","7.775","-0.59%"
"10/22/2015","7.821","7.821","7.821","7.821","-0.69%"
"10/21/2015","7.875","7.875","7.875","7.875","-1.12%"
"10/20/2015","7.964","7.964","7.964","7.964","-0.59%"
"10/19/2015","8.011","8.011","8.011","8.011","0.59%"
"10/18/2015","7.964","7.964","7.964","7.964","0.00%"
"10/16/2015","7.964","7.964","7.964","7.964","-1.98%"
"10/15/2015","8.125","8.125","8.125","8.125","0.31%"
"10/14/2015","8.100","8.100","8.100","8.100","-5.13%"
"10/13/2015","8.538","8.538","8.538","8.538","-0.50%"
"10/12/2015","8.581","8.581","8.581","8.581","-0.72%"
"10/09/2015","8.643","8.643","8.643","8.643","1.53%"
"10/08/2015","8.513","8.513","8.513","8.513","0.52%"
"10/07/2015","8.469","8.469","8.469","8.469","-1.68%"
"10/06/2015","8.614","8.614","8.614","8.614","1.09%"
"10/05/2015","8.521","8.521","8.521","8.521","2.45%"
"10/03/2015","8.317","8.317","8.317","8.317","0.00%"
"10/02/2015","8.317","8.317","8.317","8.317","-0.19%"
"10/01/2015","8.333","8.333","8.333","8.333","0.30%"
"09/30/2015","8.308","8.308","8.308","8.308","0.50%"
"09/29/2015","8.267","8.267","8.267","8.267","1.08%"
"09/28/2015","8.179","8.179","8.179","8.179","-0.33%"
"09/27/2015","8.206","8.206","8.206","8.206","0.00%"
"09/25/2015","8.206","8.206","8.206","8.206","0.43%"
"09/23/2015","8.171","8.171","8.171","8.171","0.00%"
"09/22/2015","8.171","8.171","8.171","8.171","0.00%"
"09/21/2015","8.171","8.171","8.171","8.171","0.34%"
"09/18/2015","8.143","8.143","8.143","8.143","0.53%"
"09/17/2015","8.100","8.100","8.100","8.100","0.52%"
"09/16/2015","8.058","8.058","8.058","8.058","0.31%"
"09/15/2015","8.033","8.033","8.033","8.033","0.05%"
"09/14/2015","8.029","8.029","8.029","8.029","-0.62%"
"09/11/2015","8.079","8.079","8.079","8.079","0.40%"
"09/10/2015","8.047","8.047","8.047","8.047","-2.12%"
"09/09/2015","8.221","8.221","8.221","8.221","0.87%"
"09/08/2015","8.150","8.150","8.150","8.150","0.00%"
"09/07/2015","8.150","8.150","8.150","8.150","1.15%"
"09/04/2015","8.057","8.057","8.057","8.057","1.90%"
"09/03/2015","7.907","7.907","7.907","7.907","-0.70%"
"09/02/2015","7.963","7.963","7.963","7.963","1.82%"
"09/01/2015","7.821","7.821","7.821","7.821","0.92%"
"08/31/2015","7.750","7.750","7.750","7.750","0.75%"
"08/28/2015","7.692","7.692","7.692","7.692","0.83%"
"08/27/2015","7.629","7.629","7.629","7.629","3.29%"
"08/26/2015","7.386","7.386","7.386","7.386","0.04%"
"08/25/2015","7.383","7.383","7.383","7.383","0.90%"
"08/24/2015","7.317","7.317","7.317","7.317","0.43%"
"08/21/2015","7.286","7.286","7.286","7.286","0.61%"
"08/20/2015","7.242","7.242","7.242","7.242","0.29%"
"08/19/2015","7.221","7.221","7.221","7.221","0.53%"
"08/18/2015","7.183","7.183","7.183","7.183","0.11%"
"08/17/2015","7.175","7.175","7.175","7.175","-0.07%"
"08/14/2015","7.180","7.180","7.180","7.180","0.01%"
"08/13/2015","7.179","7.179","7.179","7.179","0.27%"
"08/12/2015","7.160","7.160","7.160","7.160","0.15%"
"08/11/2015","7.149","7.149","7.149","7.149","-0.22%"
"08/10/2015","7.165","7.165","7.165","7.165","-0.60%"
"08/07/2015","7.208","7.208","7.208","7.208","-0.12%"
"08/06/2015","7.217","7.217","7.217","7.217","0.53%"
"08/05/2015","7.179","7.179","7.179","7.179","-0.79%"
"08/04/2015","7.236","7.236","7.236","7.236","-0.78%"
"08/03/2015","7.293","7.293","7.293","7.293","1.57%"
"07/31/2015","7.180","7.180","7.180","7.180","0.00%"
"07/30/2015","7.180","7.180","7.180","7.180","0.00%"
"07/29/2015","7.180","7.180","7.180","7.180","0.18%"
"07/28/2015","7.167","7.167","7.167","7.167","-0.29%"
"07/27/2015","7.188","7.188","7.188","7.188","0.71%"
"07/24/2015","7.137","7.137","7.137","7.137","-0.01%"
"07/23/2015","7.138","7.138","7.138","7.138","-0.17%"
"07/22/2015","7.150","7.150","7.150","7.150","0.10%"
"07/21/2015","7.143","7.143","7.143","7.143","-1.19%"
"07/20/2015","7.229","7.229","7.229","7.229","-0.10%"
"07/18/2015","7.236","7.236","7.236","7.236","0.00%"
"07/17/2015","7.236","7.236","7.236","7.236","-0.10%"
"07/16/2015","7.243","7.243","7.243","7.243","-1.74%"
"07/15/2015","7.371","7.371","7.371","7.371","1.32%"
"07/14/2015","7.275","7.275","7.275","7.275","-0.15%"
"07/13/2015","7.286","7.286","7.286","7.286","1.08%"
"07/10/2015","7.208","7.208","7.208","7.208","0.47%"
"07/09/2015","7.174","7.174","7.174","7.174","1.47%"
"07/08/2015","7.070","7.070","7.070","7.070","0.07%"
"07/07/2015","7.065","7.065","7.065","7.065","-0.56%"
"07/06/2015","7.105","7.105","7.105","7.105","0.20%"
"07/03/2015","7.091","7.091","7.091","7.091","0.71%"
"07/02/2015","7.041","7.041","7.041","7.041","0.01%"
"06/30/2015","7.040","7.040","7.040","7.040","0.09%"
"06/29/2015","7.034","7.034","7.034","7.034","-0.21%"
"06/26/2015","7.049","7.049","7.049","7.049","0.34%"
"06/25/2015","7.025","7.025","7.025","7.025","-2.43%"
"06/24/2015","7.200","7.200","7.200","7.200","-0.35%"
"06/23/2015","7.225","7.225","7.225","7.225","1.29%"
"06/22/2015","7.133","7.133","7.133","7.133","2.88%"
"06/19/2015","6.933","6.933","6.933","6.933","0.00%"
"06/18/2015","6.933","6.933","6.933","6.933","-0.13%"
"06/17/2015","6.942","6.942","6.942","6.942","0.61%"
"06/16/2015","6.900","6.900","6.900","6.900","-0.10%"
"06/15/2015","6.907","6.907","6.907","6.907","0.83%"
"06/12/2015","6.850","6.850","6.850","6.850","-0.12%"
"06/11/2015","6.858","6.858","6.858","6.858","0.32%"
"06/10/2015","6.836","6.836","6.836","6.836","-0.20%"
"06/09/2015","6.850","6.850","6.850","6.850","0.37%"
"06/08/2015","6.825","6.825","6.825","6.825","-0.42%"
"06/07/2015","6.854","6.854","6.854","6.854","0.00%"
"06/05/2015","6.854","6.854","6.854","6.854","0.06%"
"06/04/2015","6.850","6.850","6.850","6.850","-0.38%"
"06/03/2015","6.876","6.876","6.876","6.876","-1.06%"
"06/01/2015","6.950","6.950","6.950","6.950","0.09%"
"05/30/2015","6.944","6.944","6.944","6.944","0.00%"
"05/29/2015","6.944","6.944","6.944","6.944","0.00%"
"05/28/2015","6.944","6.944","6.944","6.944","0.39%"
"05/27/2015","6.917","6.917","6.917","6.917","-0.06%"
"05/26/2015","6.921","6.921","6.921","6.921","0.06%"
"05/25/2015","6.917","6.917","6.917","6.917","0.00%"
"05/22/2015","6.917","6.917","6.917","6.917","0.00%"
"05/21/2015","6.917","6.917","6.917","6.917","-0.47%"
"05/20/2015","6.950","6.950","6.950","6.950","-0.24%"
"05/19/2015","6.967","6.967","6.967","6.967","-0.71%"
"05/18/2015","7.017","7.017","7.017","7.017","-1.07%"
"05/15/2015","7.093","7.093","7.093","7.093","-0.49%"
"05/14/2015","7.128","7.128","7.128","7.128","-0.86%"
"05/13/2015","7.190","7.190","7.190","7.190","-0.11%"
"05/12/2015","7.198","7.198","7.198","7.198","-0.07%"
"05/11/2015","7.203","7.203","7.203","7.203","-0.41%"
"05/08/2015","7.233","7.233","7.233","7.233","-0.47%"
"05/07/2015","7.267","7.267","7.267","7.267","0.12%"
"05/06/2015","7.258","7.258","7.258","7.258","1.21%"
"05/05/2015","7.171","7.171","7.171","7.171","0.20%"
"04/30/2015","7.157","7.157","7.157","7.157","0.29%"
"04/29/2015","7.136","7.136","7.136","7.136","0.17%"
"04/28/2015","7.124","7.124","7.124","7.124","-1.34%"
"04/27/2015","7.221","7.221","7.221","7.221","0.99%"
"04/24/2015","7.150","7.150","7.150","7.150","0.15%"
"04/23/2015","7.139","7.139","7.139","7.139","-0.94%"
"04/22/2015","7.207","7.207","7.207","7.207","-2.96%"
"04/21/2015","7.427","7.427","7.427","7.427","-0.84%"
"04/20/2015","7.490","7.490","7.490","7.490","-0.65%"
"04/17/2015","7.539","7.539","7.539","7.539","-0.21%"
"04/16/2015","7.555","7.555","7.555","7.555","0.15%"
"04/15/2015","7.544","7.544","7.544","7.544","-8.79%"
"04/10/2015","8.271","8.271","8.271","8.271","-0.06%"
"04/09/2015","8.276","8.276","8.276","8.276","-0.13%"
"04/08/2015","8.287","8.287","8.287","8.287","3.37%"
"04/07/2015","8.017","8.017","8.017","8.017","1.26%"
"04/06/2015","7.917","7.917","7.917","7.917","1.18%"
"04/02/2015","7.825","7.825","7.825","7.825","0.10%"
"04/01/2015","7.817","7.817","7.817","7.817","-0.33%"
"03/31/2015","7.843","7.843","7.843","7.843","-0.46%"
"03/30/2015","7.879","7.879","7.879","7.879","-0.58%"
"03/27/2015","7.925","7.925","7.925","7.925","-0.31%"
"03/26/2015","7.950","7.950","7.950","7.950","-0.35%"
"03/25/2015","7.978","7.978","7.978","7.978","-1.71%"
"03/24/2015","8.117","8.117","8.117","8.117","0.00%"
"03/23/2015","8.117","8.117","8.117","8.117","-1.41%"
"03/20/2015","8.233","8.233","8.233","8.233","0.49%"
"03/19/2015","8.193","8.193","8.193","8.193","-1.21%"
"03/18/2015","8.293","8.293","8.293","8.293","0.62%"
"03/17/2015","8.242","8.242","8.242","8.242","0.75%"
"03/16/2015","8.181","8.181","8.181","8.181","0.15%"
"03/13/2015","8.169","8.169","8.169","8.169","-0.12%"
"03/12/2015","8.179","8.179","8.179","8.179","0.36%"
"03/11/2015","8.150","8.150","8.150","8.150","4.05%"
"03/10/2015","7.833","7.833","7.833","7.833","1.73%"
"03/09/2015","7.700","7.700","7.700","7.700","-0.47%"
"03/06/2015","7.736","7.736","7.736","7.736","-0.36%"
"03/04/2015","7.764","7.764","7.764","7.764","0.99%"
"03/03/2015","7.688","7.688","7.688","7.688","1.60%"
"03/02/2015","7.567","7.567","7.567","7.567","4.37%"
"02/27/2015","7.250","7.250","7.250","7.250","2.33%"
"02/26/2015","7.085","7.085","7.085","7.085","-0.03%"
"02/25/2015","7.087","7.087","7.087","7.087","-0.87%"
"02/24/2015","7.149","7.149","7.149","7.149","-0.60%"
"02/23/2015","7.192","7.192","7.192","7.192","0.63%"
"02/20/2015","7.147","7.147","7.147","7.147","0.61%"
"02/19/2015","7.104","7.104","7.104","7.104","0.27%"
"02/18/2015","7.085","7.085","7.085","7.085","0.10%"
"02/17/2015","7.078","7.078","7.078","7.078","0.00%"
"02/16/2015","7.078","7.078","7.078","7.078","-0.27%"
"02/13/2015","7.097","7.097","7.097","7.097","-0.24%"
"02/12/2015","7.114","7.114","7.114","7.114","0.15%"
"02/11/2015","7.103","7.103","7.103","7.103","8.44%"
"02/10/2015","6.550","6.550","6.550","6.550","-0.11%"
"02/09/2015","6.557","6.557","6.557","6.557","0.20%"
"02/06/2015","6.544","6.544","6.544","6.544","0.58%"
"02/05/2015","6.506","6.506","6.506","6.506","0.45%"
"02/04/2015","6.477","6.477","6.477","6.477","0.00%"
"02/03/2015","6.477","6.477","6.477","6.477","0.00%"
"02/02/2015","6.477","6.477","6.477","6.477","0.22%"
"02/01/2015","6.463","6.463","6.463","6.463","0.00%"
"01/30/2015","6.463","6.463","6.463","6.463","-0.39%"
"01/29/2015","6.488","6.488","6.488","6.488","-0.57%"
"01/28/2015","6.525","6.525","6.525","6.525","0.96%"
"01/27/2015","6.463","6.463","6.463","6.463","-0.57%"
"01/26/2015","6.500","6.500","6.500","6.500","0.87%"
"01/23/2015","6.444","6.444","6.444","6.444","-0.77%"
"01/22/2015","6.494","6.494","6.494","6.494","-0.35%"
"01/21/2015","6.517","6.517","6.517","6.517","0.65%"
"01/20/2015","6.475","6.475","6.475","6.475","1.08%"
"01/19/2015","6.406","6.406","6.406","6.406","1.07%"
"01/16/2015","6.338","6.338","6.338","6.338","-2.93%"
"01/15/2015","6.529","6.529","6.529","6.529","0.00%"
"01/13/2015","6.529","6.529","6.529","6.529","-0.76%"
"01/12/2015","6.579","6.579","6.579","6.579","1.78%"
"01/09/2015","6.464","6.464","6.464","6.464","2.26%"
"01/08/2015","6.321","6.321","6.321","6.321","0.05%"
"01/07/2015","6.318","6.318","6.318","6.318","0.29%"
"01/06/2015","6.300","6.300","6.300","6.300","-0.05%"
"01/05/2015","6.303","6.303","6.303","6.303","0.00%"
"01/02/2015","6.303","6.303","6.303","6.303","0.08%"
"01/01/2015","6.298","6.296","6.298","6.296","0.03%"
"12/31/2014","6.296","6.296","6.296","6.296","-0.11%"
"12/30/2014","6.303","6.303","6.303","6.303","-0.60%"
"12/29/2014","6.341","6.341","6.341","6.341","-0.24%"
"12/28/2014","6.356","6.356","6.356","6.356","0.00%"
"12/26/2014","6.356","6.356","6.356","6.356","0.16%"
"12/24/2014","6.346","6.346","6.346","6.346","-0.06%"
"12/23/2014","6.350","6.350","6.350","6.350","-0.27%"
"12/22/2014","6.367","6.367","6.367","6.367","0.03%"
"12/19/2014","6.365","6.365","6.365","6.365","0.08%"
"12/18/2014","6.360","6.360","6.360","6.360","0.30%"
"12/17/2014","6.341","6.341","6.341","6.341","0.03%"
"12/16/2014","6.339","6.339","6.339","6.339","-0.33%"
"12/15/2014","6.360","6.360","6.360","6.360","-0.20%"
"12/14/2014","6.373","6.373","6.373","6.373","0.00%"
"12/12/2014","6.373","6.373","6.373","6.373","-0.39%"
"12/11/2014","6.398","6.398","6.398","6.398","0.11%"
"12/10/2014","6.391","6.391","6.391","6.391","-0.06%"
"12/09/2014","6.395","6.395","6.395","6.395","-0.11%"
"12/08/2014","6.402","6.402","6.402","6.402","0.03%"
"12/05/2014","6.400","6.400","6.400","6.400","-0.08%"
"12/04/2014","6.405","6.405","6.405","6.405","-0.08%"
"12/03/2014","6.410","6.410","6.410","6.410","-0.19%"
"12/02/2014","6.422","6.422","6.422","6.422","-0.16%"
"12/01/2014","6.432","6.432","6.432","6.432","-0.71%"
"11/30/2014","6.478","6.478","6.478","6.478","0.00%"
"11/28/2014","6.478","6.478","6.478","6.478","0.05%"
"11/27/2014","6.475","6.475","6.475","6.475","0.00%"
"11/26/2014","6.475","6.475","6.475","6.475","0.75%"
"11/25/2014","6.427","6.427","6.427","6.427","-0.02%"
"11/24/2014","6.428","6.428","6.428","6.428","0.34%"
"11/21/2014","6.406","6.406","6.406","6.406","0.33%"
"11/20/2014","6.385","6.385","6.385","6.385","0.46%"
"11/19/2014","6.356","6.356","6.356","6.356","-0.25%"
"11/18/2014","6.372","6.372","6.372","6.372","0.00%"
"11/17/2014","6.372","6.372","6.372","6.372","0.57%"
"11/16/2014","6.336","6.336","6.336","6.336","0.00%"
"11/14/2014","6.336","6.336","6.336","6.336","0.92%"
"11/13/2014","6.278","6.278","6.278","6.278","0.10%"
"11/12/2014","6.272","6.272","6.272","6.272","0.53%"
"11/11/2014","6.239","6.239","6.239","6.239","-0.26%"
"11/10/2014","6.255","6.255","6.255","6.255","-0.41%"
"11/07/2014","6.281","6.281","6.281","6.281","-1.47%"
"11/05/2014","6.375","6.375","6.375","6.375","-0.87%"
"11/04/2014","6.431","6.431","6.431","6.431","-1.29%"
"11/03/2014","6.515","6.515","6.515","6.515","0.23%"
"10/31/2014","6.500","6.500","6.500","6.500","-1.84%"
"10/30/2014","6.622","6.622","6.622","6.622","-0.75%"
"10/29/2014","6.672","6.672","6.672","6.672","-0.16%"
"10/28/2014","6.683","6.683","6.683","6.683","0.30%"
"10/27/2014","6.663","6.663","6.663","6.663","0.51%"
"10/24/2014","6.629","6.629","6.629","6.629","0.32%"
"10/23/2014","6.608","6.608","6.608","6.608","0.12%"
"10/21/2014","6.600","6.600","6.600","6.600","-0.57%"
"10/20/2014","6.638","6.638","6.638","6.638","-0.76%"
"10/17/2014","6.689","6.689","6.689","6.689","0.30%"
"10/16/2014","6.669","6.669","6.669","6.669","4.84%"
"10/15/2014","6.361","6.361","6.361","6.361","-0.44%"
"10/14/2014","6.389","6.389","6.389","6.389","-1.87%"
"10/13/2014","6.511","6.511","6.511","6.511","0.62%"
"10/10/2014","6.471","6.471","6.471","6.471","3.77%"
"10/09/2014","6.236","6.236","6.236","6.236","0.71%"
"10/07/2014","6.192","6.192","6.192","6.192","0.05%"
"10/03/2014","6.189","6.189","6.189","6.189","1.04%"
"10/02/2014","6.125","6.125","6.125","6.125","1.52%"
"10/01/2014","6.033","6.033","6.033","6.033","-0.74%"
"09/30/2014","6.078","6.078","6.078","6.078","-1.09%"
"09/29/2014","6.145","6.145","6.145","6.145","0.39%"
"09/27/2014","6.121","6.121","6.121","6.121","0.00%"
"09/26/2014","6.121","6.121","6.121","6.121","-0.28%"
"09/25/2014","6.138","6.138","6.138","6.138","1.12%"
"09/24/2014","6.070","6.070","6.070","6.070","-6.34%"
"09/23/2014","6.481","6.481","6.481","6.481","-0.29%"
"09/22/2014","6.500","6.500","6.500","6.500","-0.31%"
"09/19/2014","6.520","6.520","6.520","6.520","-0.85%"
"09/18/2014","6.576","6.576","6.576","6.576","0.09%"
"09/17/2014","6.570","6.570","6.570","6.570","-2.00%"
"09/16/2014","6.704","6.704","6.704","6.704","-0.13%"
"09/15/2014","6.713","6.713","6.713","6.713","0.13%"
"09/13/2014","6.704","6.704","6.704","6.704","0.00%"
"09/12/2014","6.704","6.704","6.704","6.704","-0.15%"
"09/11/2014","6.714","6.714","6.714","6.714","-0.39%"
"09/10/2014","6.740","6.740","6.740","6.740","-0.52%"
"09/09/2014","6.775","6.775","6.775","6.775","-0.85%"
"09/05/2014","6.833","6.833","6.833","6.833","-0.76%"
"09/04/2014","6.885","6.885","6.885","6.885","0.22%"
"09/03/2014","6.870","6.870","6.870","6.870","-0.35%"
"09/02/2014","6.894","6.894","6.894","6.894","-1.51%"
"09/01/2014","7.000","7.000","7.000","7.000","-0.85%"
"08/31/2014","7.060","7.060","7.060","7.060","0.00%"
"08/29/2014","7.060","7.060","7.060","7.060","-1.00%"
"08/28/2014","7.131","7.131","7.131","7.131","0.08%"
"08/27/2014","7.125","7.125","7.125","7.125","1.87%"
"08/26/2014","6.994","6.994","6.994","6.994","-1.41%"
"08/25/2014","7.094","7.094","7.094","7.094","0.62%"
"08/22/2014","7.050","7.050","7.050","7.050","1.91%"
"08/21/2014","6.918","6.918","6.918","6.918","2.11%"
"08/20/2014","6.775","6.775","6.775","6.775","2.02%"
"08/19/2014","6.641","6.641","6.641","6.641","0.84%"
"08/18/2014","6.586","6.586","6.586","6.586","-0.12%"
"08/15/2014","6.594","6.594","6.594","6.594","1.76%"
"08/14/2014","6.480","6.480","6.480","6.480","-0.45%"
"08/13/2014","6.509","6.509","6.509","6.509","-0.06%"
"08/12/2014","6.513","6.513","6.513","6.513","0.66%"
"08/11/2014","6.470","6.470","6.470","6.470","-0.66%"
"08/10/2014","6.513","6.513","6.513","6.513","0.00%"
"08/08/2014","6.513","6.513","6.513","6.513","-0.87%"
"08/07/2014","6.570","6.570","6.570","6.570","0.05%"
"08/06/2014","6.567","6.567","6.567","6.567","-0.83%"
"08/05/2014","6.622","6.622","6.622","6.622","-0.42%"
"08/04/2014","6.650","6.650","6.650","6.650","-0.08%"
"08/02/2014","6.655","6.655","6.655","6.655","0.00%"
"08/01/2014","6.655","6.655","6.655","6.655","-1.14%"
"07/31/2014","6.732","6.732","6.732","6.732","-0.47%"
"07/30/2014","6.764","6.764","6.764","6.764","-1.90%"
"07/28/2014","6.895","6.895","6.895","6.895","-0.69%"
"07/27/2014","6.943","6.943","6.943","6.943","0.00%"
"07/25/2014","6.943","6.943","6.943","6.943","-0.49%"
"07/24/2014","6.977","6.977","6.977","6.977","-0.54%"
"07/23/2014","7.015","7.015","7.015","7.015","0.42%"
"07/22/2014","6.986","6.986","6.986","6.986","0.11%"
"07/21/2014","6.978","6.978","6.978","6.978","0.55%"
"07/20/2014","6.940","6.940","6.940","6.940","0.00%"
"07/18/2014","6.940","6.940","6.940","6.940","-1.48%"
"07/17/2014","7.044","7.044","7.044","7.044","-0.20%"
"07/16/2014","7.058","7.058","7.058","7.058","-0.51%"
"07/15/2014","7.094","7.094","7.094","7.094","-0.24%"
"07/14/2014","7.111","7.111","7.111","7.111","0.04%"
"07/12/2014","7.108","7.108","7.108","7.108","0.00%"
"07/11/2014","7.108","7.108","7.108","7.108","0.17%"
"07/10/2014","7.096","7.096","7.096","7.096","-0.17%"
"07/09/2014","7.108","7.108","7.108","7.108","0.03%"
"07/08/2014","7.106","7.106","7.106","7.106","0.30%"
"07/07/2014","7.085","7.085","7.085","7.085","-0.32%"
"07/04/2014","7.108","7.108","7.108","7.108","-0.14%"
"07/03/2014","7.118","7.118","7.118","7.118","-0.71%"
"07/02/2014","7.169","7.169","7.169","7.169","-0.13%"
"07/01/2014","7.178","7.178","7.178","7.178","-0.66%"
"06/30/2014","7.226","7.226","7.226","7.226","0.15%"
"06/27/2014","7.215","7.215","7.215","7.215","-0.29%"
"06/26/2014","7.236","7.236","7.236","7.236","-0.19%"
"06/25/2014","7.250","7.250","7.250","7.250","-0.03%"
"06/24/2014","7.252","7.252","7.252","7.252","-0.04%"
"06/23/2014","7.255","7.255","7.255","7.255","-0.04%"
"06/20/2014","7.258","7.258","7.258","7.258","-0.27%"
"06/19/2014","7.278","7.278","7.278","7.278","0.05%"
